año,mes,ventas,ingresos,costos,margen,margen_porcentaje,ventas_financiadas,num_financiadas,periodo,tasa_financiacion
2022,7,38,2514233.4,2074485.0,439748.39999999997,11.386784414803468,579215.05,9,2022-07,23.037441551766836
2022,8,38,2300318.25,2148174.0,152144.25,-3.7913848708005045,1035619.6,16,2022-08,45.02070963441689
2022,9,27,1641082.0,1318080.0,323002.0,15.122110833964813,701104.75,12,2022-09,42.72210346588409
2022,10,40,2396432.05,2069676.0,326756.05,4.725933870912853,873369.95,15,2022-10,36.44459478832292
2022,11,26,1432647.55,1470227.0,-37579.44999999998,-8.301792321175396,597439.85,11,2022-11,41.70180237281668
2022,12,32,1951447.05,1733483.0,217964.05,5.782994357242378,941865.95,14,2022-12,48.26500160483473
2023,1,26,1493147.1,1560018.0,-66870.90000000001,-17.493381712914502,364508.3,7,2023-01,24.41208237286199
2023,2,32,2009033.95,1717052.0,291981.94999999995,7.687515334378837,765207.45,11,2023-02,38.08832847249794
2023,3,35,2057159.15,1931195.0,125964.15000000001,-4.351520543159677,769109.7999999999,13,2023-03,37.386985834324
2023,4,43,2563384.1,2477269.0,86115.09999999999,-4.853316131241298,895663.35,16,2023-04,34.94066105816916
2023,5,38,2265850.5,1939826.0,326024.5,8.458748257382787,809999.8,15,2023-05,35.74815725927196
2023,6,38,2370855.5,2003001.0,367854.5,7.015678625356886,1077138.95,17,2023-06,45.432501052889975
2023,7,27,1626633.2,1433285.0,193348.2,0.25876735804479883,487300.3,8,2023-07,29.957601996565668
2023,8,31,1914304.7,1668336.0,245968.69999999998,5.0862367129689146,1089103.0999999999,17,2023-08,56.892881263886565
2023,9,34,2191816.6,1791507.0,400309.60000000003,10.552782095425645,631152.2,10,2023-09,28.795849068758763
2023,10,31,1751618.25,1729525.0,22093.25000000002,-4.667480515132499,617384.85,11,2023-10,35.246541305447124
2023,11,38,2484822.2,2065336.0,419486.2,8.639943991461308,1084783.55,16,2023-11,43.656385153030264
2023,12,28,1889699.15,1481131.0,408568.15,15.274618179257262,1233784.95,17,2023-12,65.29001984257653
2024,1,36,2156007.45,1865063.0,290944.45,4.90870936162831,926996.7,15,2024-01,42.9959877921572
2024,2,34,2088637.75,1866960.0,221677.75,5.361841309865465,954794.9,15,2024-02,45.71376247508693
2024,3,37,2108087.55,2090788.0,17299.550000000007,-9.10306549284923,950889.95,16,2024-03,45.106758018660095
2024,4,28,1527436.65,1440549.0,86887.65,-1.9827757866758513,465544.75,10,2024-04,30.478825422972534
2024,5,36,2270192.2,1935317.0,334875.2,8.811168652538093,705166.9,11,2024-05,31.06199113890004
2024,6,33,1897031.8,1777862.0,119169.79999999999,-6.587232334300733,799062.35,15,2024-06,42.121716146244886
2024,7,39,2218190.35,2333993.0,-115802.65,-15.367609301478934,968653.75,17,2024-07,43.66864863513629
2024,8,38,2353815.6,2081335.0,272480.6,5.265332271584548,881192.15,14,2024-08,37.43675375420232
2024,9,27,1597228.45,1526222.0,71006.45000000001,-1.483568757863267,676628.8,11,2024-09,42.36268143107519
2024,10,24,1531298.65,1327742.0,203556.65000000002,4.257141603310841,592605.1,10,2024-10,38.69951168571853
2024,11,26,1680447.3,1446525.0,233922.3,5.264303590916172,958978.0,16,2024-11,57.06682976609858
2024,12,33,2132657.2,1802181.0,330476.19999999995,12.31372407850913,892320.25,15,2024-12,41.84077262862498
2025,1,38,2418662.35,2018354.0,400308.3500000001,10.819196650946887,1498252.25,24,2025-01,61.94549024174457
