id_venta,id_tiempo,id_cliente,id_vehiculo,id_vendedor,id_sucursal,id_tipo_pago,cantidad,precio_venta,costo_vehiculo,descuento,precio_neto,margen_ganancia,financiado,comision_vendedor
557.0,,269,538,18.0,32,12.0,1.0,1000.0,74024.0,28.0,720.0,-73024.0,0,2297.47
381.0,,758,78,33.0,3,13.0,1.0,1000.0,104394.0,15.0,850.0,-103394.0,0,1553.65
877.0,,723,276,5.0,10,14.0,1.0,103695.0,84834.0,9.0,94362.45,18861.0,0,2381.59
1664.0,20201222.0,456,513,54.0,19,10.0,1.0,1000.0,115361.0,24.0,760.0,-114361.0,0,
1672.0,,597,401,43.0,5,14.0,1.0,1000.0,50824.0,28.0,720.0,-49824.0,0,2235.32
84.0,,14,379,51.0,9,1.0,1.0,49738.0,38264.0,32.0,33821.84,11474.0,0,539.54
675.0,,228,28,20.0,7,3.0,1.0,1000.0,92905.0,4.0,960.0,-91905.0,0,3222.36
500.0,,371,407,86.0,23,10.0,1.0,131581.0,115998.0,25.0,98685.75,15583.0,0,2336.03
747.0,20221127.0,261,506,36.0,16,5.0,1.0,52433.0,49286.0,29.0,37227.43,3147.0,0,
65.0,,451,487,21.0,11,19.0,1.0,1000.0,96859.0,7.0,929.9999999999999,-95859.0,0,1022.17
1739.0,,55,159,48.0,25,11.0,1.0,1000.0,17460.0,0.0,1000.0,-16460.0,1,473.67
208.0,,71,380,93.0,28,18.0,1.0,116109.0,110101.0,14.000000000000002,99853.74,6008.0,1,1954.13
1370.0,,885,164,31.0,19,18.0,1.0,65885.0,51273.0,10.0,59296.5,14612.0,1,1403.41
960.0,,686,183,98.0,29,20.0,1.0,1000.0,55892.0,21.0,790.0,-54892.0,1,1464.43
396.0,,385,153,76.0,4,18.0,1.0,1000.0,39547.0,12.0,880.0,-38547.0,0,729.4
516.0,20230315.0,624,121,18.0,28,11.0,1.0,1000.0,15027.0,1.0,990.0,-14027.0,1,165.33
1904.0,,464,498,34.0,30,5.0,1.0,1000.0,19180.0,19.0,810.0,-18180.0,0,678.72
1975.0,,888,570,35.0,22,11.0,1.0,21285.0,17583.0,23.0,16389.45,3702.0,1,660.36
904.0,,579,562,72.0,5,11.0,1.0,65958.0,48750.0,26.0,48808.92,17208.0,0,987.92
1819.0,,165,331,12.0,24,5.0,1.0,78846.0,67471.0,34.0,52038.35999999999,11375.0,1,
1539.0,20210504.0,86,401,51.0,32,19.0,1.0,65837.0,57252.0,32.0,44769.159999999996,8585.0,0,2018.59
77.0,,563,296,83.0,28,6.0,1.0,85699.0,68974.0,24.0,65131.24,16725.0,0,1433.84
1274.0,20240908.0,755,496,92.0,5,8.0,1.0,60665.0,51531.0,34.0,40038.899999999994,9134.0,1,535.35
1296.0,20211011.0,212,276,85.0,21,5.0,1.0,150584.0,113824.0,35.0,97879.6,36760.0,1,4082.62
1385.0,,885,297,74.0,2,11.0,1.0,106832.0,93921.0,0.0,106832.0,12911.0,1,2160.58
1400.0,20220114.0,639,10,71.0,25,8.0,1.0,43776.0,35730.0,31.0,30205.44,8046.0,1,948.92
1895.0,,160,266,39.0,2,2.0,1.0,1000.0,93278.0,34.0,659.9999999999999,-92278.0,0,1400.9
1262.0,,541,435,92.0,26,11.0,1.0,70689.0,55856.0,17.0,58671.869999999995,14833.0,0,
1442.0,,764,552,11.0,21,20.0,1.0,140563.0,108522.0,5.0,133534.85,32041.0,0,2310.99
1321.0,,580,128,89.0,28,6.0,1.0,75301.0,67277.0,3.0,73041.97,8024.0,1,2549.95
1857.0,,189,55,35.0,2,18.0,1.0,1000.0,119457.0,13.0,870.0,-118457.0,0,4788.42
893.0,,463,118,51.0,22,3.0,1.0,46669.0,42612.0,4.0,44802.24,4057.0,1,1036.63
1777.0,,416,284,35.0,14,6.0,1.0,1000.0,70397.0,100.0,0.0,-69397.0,0,869.52
245.0,,245,56,89.0,17,14.0,1.0,1000.0,99308.0,31.0,690.0,-98308.0,0,4228.78
489.0,,726,599,18.0,16,17.0,0.0,122488.0,99871.0,25.0,91866.0,22617.0,1,2991.61
696.0,,364,186,24.0,14,7.0,1.0,33633.0,24858.0,8.0,30942.36,8775.0,1,
442.0,,731,462,22.0,24,18.0,1.0,139666.0,115007.0,22.0,108939.48000000001,24659.0,0,1372.47
187.0,,47,126,31.0,5,6.0,1.0,108282.0,77874.0,16.0,90956.87999999999,30408.0,1,1831.12
425.0,,148,598,99.0,19,13.0,1.0,83469.0,62426.0,22.0,65105.82,21043.0,0,2920.03
100.0,,792,426,37.0,17,17.0,0.0,92390.0,66924.0,14.0,79455.4,25466.0,1,2401.01
1748.0,,186,591,76.0,14,16.0,1.0,1000.0,84656.0,33.0,669.9999999999999,-83656.0,0,
23.0,,143,383,39.0,29,11.0,0.0,107050.0,77879.0,19.0,86710.5,29171.0,1,1419.51
302.0,,476,231,45.0,23,3.0,0.0,39149.0,29857.0,30.0,27404.3,9292.0,1,411.29
1279.0,,573,247,19.0,11,4.0,1.0,18396.0,16949.0,2.0,18028.079999999998,1447.0,0,491.69
964.0,,669,220,43.0,29,18.0,1.0,157194.0,114095.0,20.0,125755.20000000001,43099.0,0,
59.0,,146,272,87.0,4,16.0,1.0,1000.0,114966.0,19.0,810.0,-113966.0,1,1854.68
633.0,,362,461,22.0,19,7.0,1.0,146662.0,117242.0,3.0,142262.13999999998,29420.0,0,2489.3
9.0,20230414.0,412,214,5.0,17,6.0,1.0,54145.0,40501.0,7.0,50354.85,13644.0,0,1200.87
1670.0,,846,76,100.0,24,8.0,1.0,50888.0,46722.0,26.0,37657.12,4166.0,1,1596.07
389.0,,603,199,46.0,23,18.0,1.0,56082.0,48650.0,13.0,48791.34,7432.0,0,1313.6
670.0,,610,349,6.0,26,6.0,1.0,67703.0,52819.0,14.0,58224.58,14884.0,0,1334.63
480.0,,63,527,81.0,10,6.0,1.0,38247.0,32214.0,33.0,25625.489999999998,6033.0,1,1187.08
1165.0,,512,111,59.0,28,20.0,1.0,103115.0,83990.0,27.0,75273.95,19125.0,1,2091.79
161.0,,203,68,77.0,34,13.0,1.0,1000.0,43936.0,26.0,740.0,-42936.0,0,687.54
612.0,,42,374,53.0,28,3.0,1.0,17309.0,15920.0,0.0,17309.0,1389.0,1,164.63
708.0,20241123.0,630,84,5.0,16,2.0,1.0,141994.0,113679.0,34.0,93716.04,28315.0,0,4052.04
650.0,,568,411,24.0,18,13.0,1.0,138829.0,111503.0,10.0,124946.1,27326.0,0,3576.24
1954.0,,212,511,58.0,8,2.0,1.0,,86022.0,12.0,,,1,2158.06
1896.0,,493,79,74.0,1,11.0,1.0,84266.0,78017.0,30.0,58986.2,6249.0,0,1575.32
1393.0,,558,183,42.0,2,5.0,1.0,81935.0,60597.0,23.0,63089.950000000004,21338.0,0,2035.23
53.0,,861,230,50.0,24,19.0,1.0,131436.0,96976.0,11.0,116978.04000000001,34460.0,1,4269.82
325.0,,534,435,68.0,10,7.0,1.0,128138.0,109277.0,15.0,108917.3,18861.0,0,4215.05
1617.0,,220,176,61.0,11,2.0,1.0,25286.0,21405.0,19.0,20481.66,3881.0,1,368.24
126.0,20211115.0,861,200,23.0,13,19.0,1.0,1000.0,67121.0,21.0,790.0,-66121.0,0,717.13
1186.0,,233,487,94.0,21,13.0,1.0,1000.0,18199.0,12.0,880.0,-17199.0,0,561.86
1810.0,,237,326,39.0,1,6.0,1.0,107735.0,81594.0,16.0,90497.4,26141.0,0,1257.5
1134.0,,87,153,25.0,29,19.0,1.0,1000.0,31321.0,23.0,770.0,-30321.0,1,853.48
118.0,,322,523,61.0,34,6.0,1.0,104741.0,85935.0,12.0,92172.08,18806.0,1,3232.62
382.0,,221,237,83.0,27,16.0,1.0,110291.0,99388.0,23.0,84924.07,10903.0,1,2627.14
1197.0,,548,345,12.0,19,1.0,1.0,1000.0,42380.0,25.0,750.0,-41380.0,0,1107.51
1219.0,,249,328,8.0,7,8.0,1.0,1000.0,42113.0,34.0,659.9999999999999,-41113.0,0,1878.74
320.0,,825,390,46.0,11,9.0,1.0,25789.0,20349.0,6.0,24241.66,5440.0,1,689.85
1426.0,,890,88,89.0,19,15.0,1.0,1000.0,48635.0,33.0,669.9999999999999,-47635.0,0,1864.55
505.0,,88,506,38.0,8,10.0,1.0,1000.0,63084.0,16.0,840.0,-62084.0,0,
1901.0,,398,233,89.0,34,17.0,1.0,1000.0,81840.0,5.0,950.0,-80840.0,1,1670.09
210.0,,508,297,85.0,25,1.0,1.0,54772.0,41047.0,0.0,54772.0,13725.0,0,1577.8
300.0,,522,116,61.0,10,16.0,1.0,116339.0,95940.0,5.0,110522.04999999999,20399.0,1,2863.9
1026.0,,398,222,81.0,14,11.0,1.0,34135.0,28741.0,2.0,33452.3,5394.0,1,
1259.0,,49,308,87.0,9,6.0,1.0,99207.0,81021.0,20.0,79365.6,18186.0,1,1191.9
1533.0,20240628.0,785,95,57.0,4,10.0,1.0,108322.0,87288.0,35.0,70409.3,21034.0,0,3084.95
1066.0,,243,182,79.0,20,6.0,1.0,35320.0,30670.0,24.0,26843.2,4650.0,0,630.91
852.0,,250,333,50.0,12,11.0,1.0,49361.0,45379.0,0.0,49361.0,3982.0,0,835.33
929.0,,176,487,60.0,3,15.0,1.0,103005.0,84213.0,26.0,76223.7,18792.0,1,2528.6
24.0,,785,311,31.0,26,14.0,1.0,1000.0,77545.0,16.0,840.0,-76545.0,0,
1949.0,,770,78,19.0,32,3.0,1.0,26243.0,20945.0,16.0,22044.12,5298.0,1,224.12
832.0,,684,142,33.0,11,15.0,1.0,47200.0,34104.0,5.0,44840.0,13096.0,0,1162.64
1948.0,,882,528,30.0,33,18.0,1.0,1000.0,77550.0,8.0,920.0,-76550.0,1,1338.19
1930.0,,671,296,48.0,4,3.0,1.0,,54391.0,11.0,,,0,851.15
1142.0,,306,406,14.0,25,10.0,1.0,40107.0,31132.0,9.0,36497.37,8975.0,1,1059.09
863.0,,407,146,90.0,15,17.0,1.0,1000.0,76967.0,15.0,850.0,-75967.0,0,1980.49
1591.0,,819,483,100.0,6,3.0,1.0,98153.0,77988.0,23.0,75577.81,20165.0,0,1451.64
1625.0,,470,172,47.0,4,10.0,1.0,33406.0,23887.0,33.0,22382.019999999997,9519.0,1,
249.0,,614,68,44.0,13,17.0,1.0,128071.0,96637.0,20.0,102456.8,31434.0,1,3326.78
931.0,,138,588,32.0,7,14.0,1.0,28223.0,22850.0,29.0,20038.329999999998,5373.0,1,933.36
1310.0,,54,37,45.0,7,12.0,1.0,123331.0,98339.0,2.0,120864.38,24992.0,1,2514.06
897.0,,411,132,90.0,7,13.0,1.0,27427.0,21420.0,20.0,21941.600000000002,6007.0,1,916.85
61.0,,350,178,24.0,31,14.0,1.0,115261.0,91001.0,5.0,109497.95,24260.0,1,2367.27
736.0,,149,40,3.0,27,18.0,1.0,1000.0,72558.0,33.0,669.9999999999999,-71558.0,0,1456.18
1433.0,,863,403,32.0,32,7.0,1.0,126689.0,109072.0,28.0,91216.08,17617.0,1,3975.18
719.0,,47,350,47.0,35,1.0,1.0,75025.0,59884.0,34.0,49516.49999999999,15141.0,0,1477.6
697.0,20231202.0,37,319,67.0,18,18.0,1.0,57184.0,52405.0,18.0,46890.880000000005,4779.0,0,1800.77
1600.0,,683,505,96.0,9,7.0,1.0,102424.0,85608.0,34.0,67599.84,16816.0,1,2670.55
1194.0,,739,135,75.0,15,3.0,1.0,115976.0,96029.0,22.0,90461.28,19947.0,1,1856.55
844.0,,200,283,75.0,33,12.0,1.0,30079.0,22436.0,22.0,23461.620000000003,7643.0,0,656.65
76.0,20221206.0,298,115,82.0,32,5.0,1.0,107639.0,92292.0,8.0,99027.88,15347.0,1,3396.81
458.0,,406,223,87.0,10,11.0,1.0,1000.0,77223.0,26.0,740.0,-76223.0,1,837.6
527.0,,663,51,71.0,25,12.0,1.0,47428.0,34479.0,30.0,33199.6,12949.0,1,1450.12
1351.0,,480,241,88.0,30,15.0,1.0,1000.0,49728.0,30.0,700.0,-48728.0,0,1863.83
1773.0,20210814.0,319,460,26.0,7,10.0,1.0,51945.0,37847.0,20.0,41556.0,14098.0,0,472.51
925.0,20220828.0,883,274,15.0,25,17.0,1.0,42710.0,37753.0,8.0,39293.200000000004,4957.0,1,1337.54
1312.0,,767,193,98.0,10,2.0,1.0,81427.0,63353.0,34.0,53741.81999999999,18074.0,1,2729.13
4.0,,321,123,97.0,5,3.0,1.0,104975.0,85347.0,26.0,77681.5,19628.0,0,961.45
333.0,20230309.0,23,283,66.0,4,20.0,1.0,121996.0,106434.0,9.0,111016.36,15562.0,1,3342.97
506.0,,639,536,63.0,19,7.0,1.0,111028.0,96960.0,0.0,111028.0,14068.0,0,3236.27
1665.0,,758,70,49.0,34,1.0,1.0,60820.0,45415.0,4.0,58387.2,15405.0,0,2076.55
1685.0,,303,268,51.0,11,10.0,1.0,140202.0,105832.0,20.0,112161.6,34370.0,0,4761.27
1148.0,,94,466,44.0,23,7.0,1.0,61977.0,51275.0,26.0,45862.979999999996,10702.0,0,971.86
1405.0,,362,56,24.0,8,12.0,1.0,1000.0,43701.0,27.0,730.0,-42701.0,0,1272.89
1929.0,,852,430,40.0,6,4.0,1.0,1000.0,31184.0,34.0,659.9999999999999,-30184.0,0,457.02
610.0,,649,296,25.0,25,10.0,1.0,21213.0,20047.0,21.0,16758.27,1166.0,0,171.47
534.0,,157,232,75.0,23,12.0,1.0,1000.0,72070.0,17.0,830.0,-71070.0,0,2449.45
868.0,,628,11,90.0,6,5.0,1.0,19785.0,16498.0,34.0,13058.099999999999,3287.0,1,273.9
403.0,,306,249,70.0,16,20.0,1.0,1000.0,66440.0,26.0,740.0,-65440.0,0,2403.75
195.0,20210405.0,619,583,27.0,9,2.0,1.0,109013.0,103254.0,28.0,78489.36,5759.0,1,3100.21
1534.0,,145,303,11.0,5,3.0,1.0,31634.0,23564.0,10.0,28470.600000000002,8070.0,0,302.73
1767.0,20230303.0,765,488,89.0,14,14.0,1.0,73497.0,56468.0,7.0,68352.20999999999,17029.0,1,1545.24
757.0,,873,406,1.0,15,13.0,1.0,157902.0,115409.0,30.0,110531.4,42493.0,1,5339.55
609.0,,501,243,10.0,9,19.0,1.0,118100.0,101464.0,15.0,100385.0,16636.0,1,1313.3
1345.0,,683,49,86.0,17,10.0,1.0,24623.0,20428.0,6.0,23145.62,4195.0,0,777.51
540.0,,351,335,59.0,25,1.0,1.0,1000.0,67723.0,14.0,860.0,-66723.0,1,3045.49
277.0,,143,421,41.0,11,9.0,1.0,124917.0,94705.0,10.0,112425.3,30212.0,0,3907.22
158.0,,388,280,17.0,7,9.0,1.0,1000.0,24361.0,23.0,770.0,-23361.0,1,712.14
815.0,,703,450,29.0,34,19.0,1.0,85826.0,81272.0,8.0,78959.92,4554.0,0,1891.84
104.0,,238,87,62.0,14,12.0,1.0,1000.0,82626.0,11.0,890.0,-81626.0,0,
372.0,,135,171,79.0,5,12.0,1.0,39565.0,31324.0,33.0,26508.549999999996,8241.0,0,363.78
341.0,,829,528,56.0,6,10.0,1.0,77395.0,61310.0,34.0,51080.7,16085.0,1,2259.2
1889.0,,571,502,35.0,9,5.0,1.0,79230.0,66473.0,32.0,53876.399999999994,12757.0,0,
814.0,,228,287,69.0,22,18.0,1.0,61932.0,52701.0,33.0,41494.439999999995,9231.0,0,2057.09
297.0,,406,223,86.0,3,6.0,0.0,1000.0,88530.0,19.0,810.0,-87530.0,0,2168.36
1549.0,20211211.0,214,275,83.0,22,17.0,1.0,1000.0,25885.0,3.0,970.0,-24885.0,0,397.74
436.0,,408,79,14.0,14,9.0,1.0,23409.0,17516.0,8.0,21536.280000000002,5893.0,0,569.92
1307.0,,242,566,95.0,29,16.0,1.0,102844.0,94526.0,16.0,86388.95999999999,8318.0,1,2633.46
1641.0,,844,519,15.0,29,3.0,1.0,129398.0,111565.0,3.0,125516.06,17833.0,1,3322.37
635.0,,776,377,42.0,20,20.0,1.0,99863.0,84575.0,0.0,99863.0,15288.0,0,3075.5
1820.0,,560,355,64.0,27,1.0,1.0,119749.0,91707.0,7.000000000000001,111366.56999999999,28042.0,0,
872.0,,812,70,24.0,30,17.0,1.0,122239.0,90832.0,100.0,0.0,31407.0,0,3402.73
1802.0,,36,548,90.0,15,12.0,1.0,39857.0,34616.0,6.0,37465.579999999994,5241.0,1,1298.28
1827.0,,235,52,6.0,26,12.0,1.0,46983.0,42891.0,2.0,46043.34,4092.0,0,1404.97
107.0,,353,61,57.0,4,1.0,1.0,21427.0,20061.0,19.0,17355.870000000003,1366.0,0,599.37
746.0,,196,35,12.0,25,5.0,1.0,1000.0,39360.0,25.0,750.0,-38360.0,0,490.61
1938.0,20210217.0,242,290,65.0,5,16.0,1.0,,93633.0,26.0,,,0,
1537.0,,559,541,55.0,12,17.0,1.0,42780.0,38790.0,28.0,30801.6,3990.0,0,1449.07
186.0,,858,365,73.0,25,18.0,1.0,93731.0,72066.0,28.0,67486.31999999999,21665.0,1,2969.93
831.0,,362,596,52.0,25,11.0,1.0,117107.0,83899.0,100.0,0.0,33208.0,1,2244.48
1224.0,,885,231,77.0,23,15.0,1.0,113595.0,91904.0,14.0,97691.7,21691.0,0,2523.42
667.0,,576,520,84.0,28,4.0,1.0,79028.0,69420.0,9.0,71915.48,9608.0,0,
68.0,,312,515,88.0,33,14.0,1.0,23500.0,19333.0,8.0,21620.0,4167.0,0,496.88
1239.0,,848,305,94.0,34,9.0,1.0,1000.0,107319.0,30.0,700.0,-106319.0,1,2421.88
1972.0,,457,57,67.0,16,2.0,1.0,1000.0,56131.0,24.0,760.0,-55131.0,1,705.89
783.0,,189,121,55.0,21,14.0,1.0,81230.0,65231.0,21.0,64171.700000000004,15999.0,0,851.98
921.0,,163,359,37.0,22,10.0,1.0,124143.0,91764.0,21.0,98072.97,32379.0,0,3354.36
1483.0,,179,178,75.0,33,8.0,1.0,17189.0,15939.0,0.0,17189.0,1250.0,1,273.17
1085.0,20241023.0,120,313,55.0,15,7.0,1.0,51596.0,38842.0,5.0,49016.2,12754.0,1,1292.26
1278.0,,149,249,12.0,3,13.0,1.0,149923.0,111448.0,6.0,140927.62,38475.0,1,2384.33
78.0,20241111.0,564,275,73.0,18,17.0,1.0,,73839.0,25.0,,,1,1499.32
678.0,20241102.0,763,16,92.0,28,5.0,1.0,25130.0,18856.0,2.0,24627.399999999998,6274.0,0,465.89
318.0,,397,239,86.0,12,19.0,1.0,1000.0,73600.0,9.0,910.0,-72600.0,0,
658.0,,292,118,59.0,34,4.0,1.0,92596.0,70274.0,19.0,75002.76000000001,22322.0,0,2334.39
1369.0,,274,445,62.0,19,6.0,1.0,93054.0,67829.0,28.0,66998.88,25225.0,0,1649.83
826.0,,746,136,56.0,29,7.0,1.0,115897.0,99340.0,14.0,99671.42,16557.0,1,3797.94
648.0,,244,435,52.0,12,17.0,1.0,1000.0,41835.0,31.0,690.0,-40835.0,1,1318.73
787.0,,656,141,86.0,11,16.0,1.0,109667.0,80011.0,24.0,83346.92,29656.0,1,1275.75
25.0,20240227.0,555,586,21.0,21,12.0,1.0,110738.0,80792.0,0.0,110738.0,29946.0,1,1503.72
524.0,,506,109,66.0,11,15.0,1.0,153619.0,114627.0,18.0,125967.58000000002,38992.0,1,2523.98
632.0,,766,585,13.0,19,14.0,1.0,,69966.0,5.0,,,0,2102.78
334.0,,280,579,71.0,26,4.0,1.0,158642.0,115518.0,32.0,107876.55999999998,43124.0,1,3110.66
1333.0,,686,371,84.0,28,3.0,1.0,60359.0,49986.0,100.0,0.0,10373.0,0,977.36
21.0,20200629.0,277,62,75.0,24,19.0,1.0,77538.0,55851.0,10.0,69784.2,21687.0,0,1592.28
313.0,,528,162,49.0,29,15.0,1.0,118120.0,101725.0,100.0,0.0,16395.0,0,1650.85
968.0,,444,199,80.0,32,3.0,1.0,69540.0,59216.0,4.0,66758.4,10324.0,1,695.92
1852.0,,632,169,4.0,27,11.0,1.0,89928.0,81984.0,20.0,71942.40000000001,7944.0,0,1058.46
654.0,,422,17,82.0,7,7.0,1.0,130570.0,99485.0,8.0,120124.40000000001,31085.0,0,4085.57
1240.0,,315,110,88.0,10,2.0,0.0,1000.0,22554.0,29.0,710.0,-21554.0,0,676.11
335.0,,462,177,11.0,2,20.0,1.0,68676.0,49703.0,25.0,51507.0,18973.0,0,2325.2
338.0,20201119.0,357,323,30.0,9,20.0,1.0,1000.0,60565.0,0.0,1000.0,-59565.0,0,2352.74
967.0,20230618.0,711,308,24.0,29,10.0,1.0,18825.0,17225.0,10.0,16942.5,1600.0,0,627.76
533.0,20200226.0,840,249,55.0,22,4.0,1.0,60040.0,44775.0,11.0,53435.6,15265.0,0,1183.15
802.0,,394,505,71.0,23,4.0,1.0,86219.0,66995.0,29.0,61215.49,19224.0,1,1864.8
1590.0,,710,303,91.0,21,11.0,1.0,87943.0,68204.0,100.0,0.0,19739.0,0,2373.1
1379.0,20210210.0,388,42,35.0,23,15.0,1.0,28769.0,26550.0,22.0,22439.82,2219.0,0,
1438.0,,542,553,34.0,5,6.0,1.0,1000.0,112192.0,0.0,1000.0,-111192.0,0,1349.03
91.0,,127,149,32.0,20,5.0,1.0,1000.0,64409.0,23.0,770.0,-63409.0,1,836.92
1171.0,,211,121,93.0,26,8.0,1.0,99163.0,84836.0,2.0,97179.74,14327.0,1,1593.33
416.0,,701,40,81.0,21,5.0,1.0,26825.0,20811.0,26.0,19850.5,6014.0,1,794.76
1170.0,,793,55,23.0,10,5.0,1.0,143479.0,104972.0,23.0,110478.83,38507.0,1,2429.81
228.0,,883,466,59.0,32,12.0,1.0,64736.0,52435.0,21.0,51141.44,12301.0,0,871.9
626.0,20200720.0,380,213,11.0,7,6.0,1.0,161347.0,116076.0,20.0,129077.6,45271.0,0,2071.52
546.0,,406,326,76.0,5,13.0,1.0,126947.0,98329.0,24.0,96479.72,28618.0,0,2958.3
405.0,20210627.0,559,16,11.0,27,2.0,1.0,78781.0,72888.0,31.0,54358.89,5893.0,0,667.39
120.0,,303,488,69.0,12,10.0,1.0,35070.0,28865.0,7.0,32615.1,6205.0,0,639.25
761.0,,549,392,50.0,14,17.0,1.0,120244.0,108859.0,6.0,113029.36,11385.0,0,
1408.0,,663,338,91.0,9,1.0,1.0,1000.0,86642.0,25.0,750.0,-85642.0,0,1197.43
1809.0,,202,220,100.0,13,12.0,1.0,120084.0,97773.0,10.0,108075.6,22311.0,0,2302.53
148.0,,1,292,67.0,32,6.0,1.0,107728.0,82499.0,6.0,101264.31999999999,25229.0,1,1000.61
1515.0,,419,131,47.0,23,14.0,1.0,66798.0,61917.0,31.0,46090.619999999995,4881.0,1,2149.42
145.0,20210724.0,524,54,90.0,26,9.0,1.0,1000.0,32226.0,29.0,710.0,-31226.0,0,1194.83
1455.0,,273,401,93.0,13,11.0,1.0,82533.0,77366.0,20.0,66026.40000000001,5167.0,0,1626.86
13.0,,123,236,54.0,21,7.0,1.0,1000.0,117550.0,8.0,920.0,-116550.0,1,
362.0,,78,207,36.0,29,2.0,1.0,1000.0,49266.0,1.0,990.0,-48266.0,1,1766.96
1389.0,,862,82,67.0,1,8.0,1.0,94215.0,82246.0,34.0,62181.899999999994,11969.0,0,3132.14
672.0,,598,519,80.0,26,10.0,1.0,61001.0,50956.0,100.0,0.0,10045.0,0,1836.09
270.0,,444,418,94.0,13,5.0,1.0,33149.0,25923.0,27.0,24198.77,7226.0,1,883.01
1553.0,,66,268,2.0,5,4.0,1.0,44350.0,34486.0,27.0,32375.5,9864.0,1,715.02
