id_vehiculo,marca,modelo,tipo,año_modelo,cilindraje,tipo_combustible,color
207,volkswagen,tiguan,camioneta,2023,1000,Gas Natural,marron
208,volkswagen,tiguan,furgon,2015,1800,Diesel,blanco
209,mitsubishi,eclipse cross,carro,2017,2000,Gasolina,gris
210,chevrolet,s10,moto,2025,1800,Gasolina,rojo
211,nissan,pathfinder,furgon,2018,3000,Diesel,plata
212,kia,rio,camioneta,2014,4000,Diesel,gris
213,ford,escape,furgon,2018,1200,Híbrido,blanco
214,ford,focus,furgon,2015,1400,Gasolina,rojo
215,toyota,corolla,furgon,2012,1500,Gasolina,gris
216,volkswagen,polo,carro,2015,1400,Gasolina,rojo
217,mitsubishi,eclipse cross,furgon,2014,1600,Eléctrico,gris
218,kia,sportage,moto,2013,3500,Diesel,azul
219,volkswagen,tiguan,carro,2018,1800,Gasolina,blanco
220,toyota,prado,bus,2022,1400,Gasolina,azul
221,suzuki,s cross,furgon,2013,1600,Diesel,gris
222,honda,fit,furgon,2017,2000,Diesel,plata
223,suzuki,grand vitara,camioneta,2015,1200,Diesel,plata
224,renault,koleos,moto,2024,2000,Gasolina,gris
225,mitsubishi,outlander,carro,2016,2400,Diesel,beige
226,nissan,x trail,pickup,2013,3000,Gas Natural,plata
227,honda,hr v,furgon,2024,2400,Diesel,negro
228,toyota,yaris,pickup,2017,2400,Híbrido,rojo
229,suzuki,vitara,carro,2019,1200,Híbrido,negro
230,mazda,mazda6,pickup,2020,1500,Gasolina,gris
231,mitsubishi,l200,pickup,2013,3500,Diesel,blanco
232,hyundai,i20,bus,2017,1800,Gas Natural,amarillo
233,toyota,land cruiser,camioneta,2017,1800,Gas Natural,plata
234,hyundai,creta,camioneta,2016,1000,Híbrido,azul
235,nissan,versa,furgon,2015,1400,Diesel,vino
236,ford,explorer,carro,2015,2400,Gasolina,blanco
237,volkswagen,t cross,bus,2021,4000,Gasolina,plata
238,suzuki,grand vitara,furgon,2016,1000,Gasolina,naranja
239,suzuki,swift,bus,2024,1500,Gas Natural,plata
240,hyundai,creta,furgon,2021,3500,Diesel,marron
241,honda,accord,carro,2012,1000,Eléctrico,rojo
242,kia,carnival,moto,2023,1000,Diesel,gris
243,volkswagen,jetta,camioneta,2024,1800,Híbrido,gris
244,renault,kwid,pickup,2023,3500,Diesel,rojo
245,toyota,fortuner,bus,2024,2000,Diesel,rojo
246,mazda,mazda6,carro,2023,4000,Gas Natural,negro
247,nissan,sentra,moto,2015,4000,Diesel,blanco
248,chevrolet,montana,camioneta,2018,3000,Gasolina,plata
249,renault,oroch,bus,2016,1400,Diesel,gris
250,volkswagen,virtus,carro,2014,2000,Híbrido,gris
251,suzuki,ignis,camioneta,2013,1400,Eléctrico,negro
252,renault,koleos,moto,2013,2400,Gas Natural,blanco
253,renault,oroch,camioneta,2025,3000,Diesel,verde
254,toyota,prado,carro,2019,3500,Diesel,amarillo
255,hyundai,tucson,camioneta,2024,3000,Eléctrico,blanco
256,kia,cerato,carro,2025,2400,Diesel,plata
257,volkswagen,jetta,pickup,2016,1000,Eléctrico,azul
258,toyota,land cruiser,bus,2021,3500,Diesel,azul
259,volkswagen,polo,bus,2012,1800,Diesel,marron
260,volkswagen,jetta,bus,2019,1000,Gasolina,vino
261,chevrolet,blazer,moto,2025,2000,Diesel,marron
262,mitsubishi,l200,furgon,2017,4000,Diesel,azul
263,toyota,rav4,camioneta,2022,1800,Híbrido,gris
264,nissan,versa,bus,2023,1600,Gasolina,plata
265,renault,oroch,carro,2023,4000,Híbrido,marron
266,suzuki,ignis,pickup,2017,1400,Diesel,gris
267,honda,hr v,camioneta,2014,1400,Diesel,azul
268,hyundai,ioniq,camioneta,2023,2400,Gasolina,gris
269,mazda,cx 5,bus,2013,2000,Híbrido,vino
270,volkswagen,gol,carro,2024,3500,Eléctrico,blanco
271,honda,fit,carro,2014,1400,Diesel,negro
272,kia,picanto,camioneta,2023,3500,Gasolina,verde
273,volkswagen,amarok,furgon,2020,3500,Gasolina,plata
274,suzuki,jimny,pickup,2023,2400,Diesel,gris
275,suzuki,ignis,pickup,2024,1400,Híbrido,negro
276,volkswagen,polo,carro,2020,2000,Diesel,negro
277,mitsubishi,lancer,moto,2014,3000,Eléctrico,azul
278,toyota,fortuner,furgon,2025,1200,Gasolina,blanco
279,honda,wr v,pickup,2020,1800,Eléctrico,blanco
280,honda,cr v,furgon,2024,1800,Gasolina,plata
281,ford,explorer,camioneta,2017,3000,Gasolina,vino
282,hyundai,ioniq,moto,2016,1400,Gas Natural,blanco
283,chevrolet,spin,moto,2015,3000,Híbrido,vino
284,ford,bronco,bus,2018,1600,Híbrido,negro
285,ford,focus,furgon,2021,1600,Híbrido,azul
286,ford,escape,bus,2018,1600,Gas Natural,plata
287,suzuki,grand vitara,camioneta,2012,1000,Diesel,vino
288,mitsubishi,eclipse cross,bus,2023,1000,Diesel,blanco
289,volkswagen,gol,furgon,2016,1400,Diesel,plata
290,kia,rio,moto,2023,1500,Híbrido,naranja
291,nissan,kicks,furgon,2016,3000,Diesel,plata
292,hyundai,accent,moto,2017,1400,Híbrido,azul
293,renault,oroch,camioneta,2025,1800,Híbrido,verde
294,nissan,frontier,furgon,2014,3000,Diesel,azul
295,volkswagen,t cross,bus,2015,1800,Gasolina,beige
296,honda,hr v,camioneta,2021,2400,Gas Natural,naranja
297,toyota,land cruiser,carro,2013,1800,Diesel,blanco
298,honda,fit,furgon,2025,1000,Gasolina,negro
299,suzuki,ignis,moto,2012,4000,Eléctrico,naranja
300,volkswagen,gol,pickup,2022,1800,Diesel,rojo
301,toyota,land cruiser,camioneta,2013,4000,Diesel,azul
302,toyota,corolla,moto,2020,1600,Híbrido,azul
303,nissan,x trail,moto,2020,2400,Híbrido,negro
304,hyundai,i20,bus,2020,1000,Gas Natural,rojo
305,volkswagen,t cross,furgon,2024,1200,Diesel,rojo
306,hyundai,accent,moto,2019,3500,Gasolina,azul
307,hyundai,accent,carro,2016,3500,Híbrido,negro
308,toyota,land cruiser,furgon,2024,1200,Híbrido,azul
309,volkswagen,virtus,camioneta,2023,1200,Gasolina,beige
310,chevrolet,spin,furgon,2019,1200,Eléctrico,blanco
311,hyundai,creta,furgon,2023,1500,Gasolina,rojo
312,nissan,versa,camioneta,2017,1500,Gas Natural,blanco
313,honda,civic,bus,2024,1600,Diesel,negro
314,mazda,cx 5,bus,2023,1400,Diesel,verde
315,nissan,x trail,moto,2013,1500,Diesel,gris
316,renault,oroch,carro,2016,3500,Gasolina,rojo
317,mitsubishi,lancer,camioneta,2022,1600,Diesel,negro
318,kia,rio,moto,2020,1600,Gasolina,gris
319,ford,maverick,pickup,2020,3000,Gasolina,amarillo
320,honda,wr v,pickup,2020,3500,Diesel,plata
321,suzuki,s cross,furgon,2014,1500,Híbrido,negro
322,ford,fiesta,bus,2016,2400,Diesel,marron
323,mitsubishi,lancer,bus,2018,1400,Eléctrico,plata
324,volkswagen,t cross,pickup,2024,4000,Híbrido,rojo
325,honda,cr v,camioneta,2022,4000,Gasolina,blanco
326,nissan,kicks,camioneta,2021,1800,Diesel,vino
327,mitsubishi,outlander,camioneta,2021,1200,Eléctrico,plata
328,ford,maverick,furgon,2021,1600,Híbrido,azul
329,hyundai,i20,carro,2023,3500,Gasolina,gris
330,mitsubishi,eclipse cross,camioneta,2023,2400,Eléctrico,blanco
331,chevrolet,montana,pickup,2019,1200,Diesel,gris
332,ford,focus,carro,2016,1200,Diesel,amarillo
333,suzuki,ignis,pickup,2022,1000,Gasolina,blanco
334,toyota,yaris,furgon,2025,3500,Diesel,naranja
335,volkswagen,tiguan,bus,2014,2000,Gasolina,blanco
336,chevrolet,s10,moto,2020,1200,Gasolina,plata
337,kia,seltos,carro,2025,3000,Gas Natural,marron
338,honda,cr v,camioneta,2015,4000,Diesel,negro
339,honda,accord,carro,2013,4000,Gasolina,naranja
340,ford,maverick,bus,2024,3500,Híbrido,plata
341,mazda,mazda6,bus,2014,4000,Gasolina,rojo
342,ford,escape,camioneta,2020,1600,Diesel,azul
343,volkswagen,t cross,carro,2022,1800,Diesel,plata
344,toyota,corolla,carro,2017,1500,Híbrido,gris
345,mazda,bt 50,pickup,2016,1500,Gasolina,azul
346,kia,sportage,carro,2019,1800,Eléctrico,rojo
347,hyundai,i20,carro,2019,2000,Eléctrico,marron
348,toyota,corolla,moto,2014,1000,Eléctrico,marron
349,toyota,prado,pickup,2018,1400,Gas Natural,plata
350,suzuki,ignis,furgon,2018,1800,Gasolina,negro
351,mazda,mazda3,camioneta,2023,1400,Diesel,rojo
352,honda,cr v,pickup,2017,1400,Gasolina,gris
353,kia,seltos,bus,2020,1200,Gas Natural,azul
354,nissan,versa,moto,2013,1500,Gasolina,negro
355,suzuki,swift,bus,2012,3000,Diesel,rojo
356,chevrolet,tracker,camioneta,2019,3000,Eléctrico,azul
357,mazda,bt 50,bus,2022,2400,Eléctrico,plata
358,ford,explorer,furgon,2015,1000,Gasolina,azul
359,suzuki,ignis,carro,2014,3000,Gasolina,blanco
360,renault,sandero,moto,2021,2400,Diesel,verde
361,hyundai,ioniq,camioneta,2013,1400,Diesel,azul
362,nissan,versa,moto,2019,1200,Gas Natural,blanco
363,chevrolet,montana,moto,2017,1500,Diesel,marron
364,mazda,mazda3,furgon,2018,1800,Gasolina,blanco
365,volkswagen,jetta,carro,2021,1000,Eléctrico,plata
366,kia,sonet,camioneta,2018,4000,Diesel,blanco
367,volkswagen,polo,camioneta,2021,1600,Gas Natural,azul
368,mazda,mazda6,moto,2016,3500,Diesel,marron
369,toyota,rav4,moto,2020,1800,Diesel,amarillo
370,mitsubishi,outlander,pickup,2017,4000,Gasolina,negro
371,chevrolet,spin,moto,2021,1200,Diesel,negro
372,ford,focus,bus,2015,1500,Gas Natural,azul
373,mitsubishi,eclipse cross,bus,2015,4000,Eléctrico,rojo
374,mitsubishi,eclipse cross,moto,2013,1500,Eléctrico,rojo
375,toyota,corolla,moto,2021,1500,Diesel,negro
376,nissan,pathfinder,pickup,2017,2400,Híbrido,marron
377,ford,escape,moto,2012,1200,Diesel,azul
378,volkswagen,t cross,moto,2012,1400,Diesel,azul
379,nissan,versa,pickup,2016,1200,Híbrido,negro
380,suzuki,swift,moto,2023,1600,Gasolina,negro
381,toyota,yaris,bus,2012,3000,Diesel,negro
382,renault,koleos,pickup,2021,4000,Gasolina,gris
383,honda,hr v,carro,2012,4000,Eléctrico,gris
384,renault,duster,bus,2019,1800,Gasolina,gris
385,honda,fit,pickup,2019,4000,Gasolina,blanco
386,suzuki,vitara,bus,2022,1600,Gasolina,marron
387,kia,rio,bus,2012,4000,Gasolina,plata
388,hyundai,i20,bus,2012,3500,Híbrido,blanco
389,suzuki,ignis,pickup,2015,1600,Diesel,blanco
390,honda,civic,moto,2012,2400,Híbrido,blanco
391,honda,civic,carro,2018,1500,Diesel,negro
392,honda,cr v,camioneta,2018,3500,Gasolina,blanco
393,ford,fiesta,moto,2022,1000,Gasolina,negro
394,volkswagen,polo,moto,2013,3000,Híbrido,vino
395,hyundai,i20,pickup,2022,3500,Eléctrico,naranja
396,honda,hr v,camioneta,2023,1800,Híbrido,negro
397,ford,escape,carro,2016,1400,Diesel,beige
398,mitsubishi,l200,furgon,2015,1800,Híbrido,negro
399,kia,rio,moto,2025,2000,Eléctrico,rojo
400,hyundai,i10,furgon,2012,1500,Eléctrico,amarillo
401,hyundai,i10,pickup,2021,3500,Híbrido,rojo
402,suzuki,jimny,furgon,2017,1000,Gasolina,verde
403,mitsubishi,lancer,carro,2012,1200,Híbrido,plata
404,honda,civic,camioneta,2023,3500,Gasolina,marron
405,volkswagen,amarok,furgon,2016,3500,Eléctrico,plata
406,nissan,frontier,furgon,2020,1400,Eléctrico,azul
407,suzuki,grand vitara,moto,2015,3000,Híbrido,gris
408,ford,maverick,carro,2020,1200,Diesel,plata
409,toyota,hilux,furgon,2021,3000,Gasolina,gris
410,renault,oroch,pickup,2016,4000,Gasolina,plata
411,chevrolet,spin,bus,2024,2400,Híbrido,rojo
412,nissan,frontier,bus,2023,1000,Diesel,rojo
413,chevrolet,montana,camioneta,2015,1600,Híbrido,gris
414,mitsubishi,eclipse cross,camioneta,2024,3000,Diesel,blanco
415,chevrolet,tracker,carro,2018,1000,Eléctrico,amarillo
416,mazda,bt 50,moto,2012,1200,Diesel,plata
417,volkswagen,gol,moto,2023,1400,Eléctrico,rojo
418,mazda,cx 5,furgon,2012,1400,Híbrido,plata
419,renault,oroch,furgon,2018,1000,Diesel,negro
420,nissan,kicks,carro,2019,3000,Gasolina,beige
421,volkswagen,t cross,bus,2012,3500,Diesel,blanco
422,honda,wr v,camioneta,2012,1000,Eléctrico,azul
423,toyota,corolla,carro,2017,4000,Híbrido,negro
424,mazda,mazda3,bus,2019,1000,Gasolina,rojo
425,mitsubishi,eclipse cross,furgon,2015,1500,Eléctrico,naranja
426,suzuki,s cross,moto,2014,1500,Gasolina,rojo
427,honda,fit,moto,2016,1400,Híbrido,blanco
428,honda,fit,bus,2024,1600,Gasolina,blanco
429,ford,bronco,pickup,2016,4000,Gasolina,negro
430,honda,accord,bus,2024,3000,Diesel,blanco
431,volkswagen,jetta,pickup,2022,4000,Híbrido,azul
432,kia,sonet,camioneta,2013,1200,Gas Natural,blanco
433,toyota,fortuner,moto,2018,1200,Gasolina,plata
434,kia,picanto,pickup,2020,1800,Gas Natural,azul
435,hyundai,i10,camioneta,2013,1200,Gasolina,blanco
436,suzuki,swift,camioneta,2012,2400,Gas Natural,beige
437,mitsubishi,l200,moto,2019,3500,Eléctrico,verde
438,suzuki,swift,furgon,2016,1500,Diesel,blanco
439,suzuki,vitara,camioneta,2017,1800,Diesel,marron
440,hyundai,creta,bus,2013,2400,Diesel,blanco
441,mazda,mazda2,pickup,2024,1500,Gasolina,rojo
442,mazda,cx 30,carro,2021,2400,Gas Natural,negro
443,ford,focus,carro,2016,2400,Gasolina,blanco
444,ford,explorer,furgon,2019,1800,Gas Natural,plata
445,volkswagen,tiguan,bus,2025,1400,Diesel,vino
446,mazda,cx 30,moto,2017,3500,Diesel,azul
447,nissan,kicks,pickup,2016,1600,Diesel,rojo
448,toyota,prado,bus,2013,1800,Diesel,azul
449,hyundai,santa fe,camioneta,2014,1500,Diesel,rojo
450,mazda,mazda3,carro,2017,2400,Gasolina,blanco
451,hyundai,accent,bus,2017,3000,Diesel,naranja
453,nissan,kicks,furgon,2014,3000,Híbrido,rojo
454,suzuki,jimny,bus,2022,1400,Eléctrico,negro
455,nissan,sentra,carro,2020,3000,Gas Natural,marron
456,nissan,x trail,moto,2025,2000,Diesel,gris
457,ford,fiesta,furgon,2021,3500,Diesel,gris
458,nissan,sentra,carro,2012,1400,Gas Natural,blanco
459,toyota,rav4,carro,2022,3000,Gas Natural,naranja
460,hyundai,i10,furgon,2019,1800,Híbrido,azul
461,nissan,kicks,bus,2016,2000,Eléctrico,blanco
462,volkswagen,tiguan,pickup,2016,4000,Gas Natural,negro
463,volkswagen,tiguan,furgon,2021,1800,Diesel,blanco
464,kia,rio,furgon,2025,1200,Diesel,blanco
465,honda,fit,furgon,2022,1000,Diesel,plata
466,hyundai,accent,furgon,2020,1500,Gasolina,azul
467,hyundai,santa fe,carro,2012,1000,Híbrido,plata
468,mitsubishi,l200,pickup,2014,1600,Eléctrico,plata
469,toyota,hilux,camioneta,2022,1500,Híbrido,azul
470,kia,carnival,pickup,2024,3500,Gasolina,gris
471,mazda,cx 30,carro,2014,2000,Híbrido,gris
472,kia,cerato,moto,2012,4000,Gasolina,blanco
473,mazda,mazda3,moto,2017,1200,Gasolina,plata
474,volkswagen,amarok,moto,2021,1400,Diesel,beige
475,honda,cr v,bus,2012,4000,Gas Natural,azul
476,toyota,land cruiser,bus,2025,1500,Diesel,gris
477,honda,hr v,moto,2022,1600,Gas Natural,vino
